City,Country,Order Date,Product,Region,Segment,Ship Mode,State,Profit/Loss,Sales,Sl.No
Bangalore,INDIA,08-11-2017,Eggs,South,Groceries,Take Away,Karnataka,0,1176,1042
Bangalore,INDIA,13-03-2018,Eggs,South,Groceries,Take Away,Karnataka,1148,10584,1087
Bangalore,INDIA,09-06-2015,Fish,South,Groceries,Take Away,Karnataka,164,840,1168
Bangalore,INDIA,09-06-2015,Fruits,South,Groceries,Take Away,Karnataka,98,840,168
Bangalore,INDIA,10-06-2017,Fruits,South,Groceries,Take Away,Karnataka,,285600,1164
Bangalore,INDIA,01-01-2018,Fruits,South,Groceries,Take Away,Karnataka,410,1176,1112
Bangalore,INDIA,02-05-2018,Fruits,South,Groceries,Take Away,Karnataka,4592,2352,1024
Bangalore,INDIA,18-06-2018,Ketchups,South,Groceries,Take Away,Karnataka,492,22512,1022
Bangalore,INDIA,18-03-2016,Meat,South,Groceries,Take Away,Karnataka,3116,8484,1293
Bangalore,INDIA,14-08-2017,Meat,South,Groceries,Take Away,Karnataka,1460,4704,34
Bangalore,INDIA,20-12-2017,Meat,South,Groceries,Take Away,Karnataka,1232,48384,134
Bangalore,INDIA,24-09-2015,Milk,South,Groceries,Take Away,Karnataka,1006,7140,120
Bangalore,INDIA,28-12-2016,Milk,South,Groceries,Take Away,Karnataka,2378,6216,1278
Bangalore,INDIA,08-11-2017,Milk,South,Groceries,Take Away,Karnataka,74,1176,42
Bangalore,INDIA,13-03-2018,Milk,South,Groceries,Take Away,Karnataka,1020,10584,87
Bangalore,INDIA,11-09-2018,Milk,South,Groceries,Take Away,Karnataka,1248,16212,30
Bangalore,INDIA,28-06-2017,Soft-drink,South,Groceries,Take Away,Karnataka,89,1848,238
Bangalore,INDIA,14-08-2017,Soft-drink,South,Groceries,Take Away,Karnataka,656,4704,1034
Bangalore,INDIA,18-03-2016,Vegetables,South,Groceries,Take Away,Karnataka,1303,8484,293
Bangalore,INDIA,13-03-2017,Vegetables,South,Groceries,Take Away,Karnataka,97,1176,361
Bangalore,INDIA,29-08-2017,Vegetables,South,Groceries,Take Away,Karnataka,1230,2520,1060
Bangalore,INDIA,12-11-2018,Vegetables,South,Groceries,Take Away,Karnataka,1280,7392,254
Bangalore,INDIA,23-04-2016,Yogurt,South,Groceries,Take Away,Karnataka,,258362,1326
Bangalore,INDIA,28-06-2017,Yogurt,South,Groceries,Take Away,Karnataka,902,1848,1238
Mangalore,INDIA,22-05-2017,Detergents,South,Groceries,Take Away,Karnataka,492,2268,975
Mangalore,INDIA,22-05-2017,Detergents,South,Groceries,Take Away,Karnataka,492,2268,1975
Mangalore,INDIA,07-08-2016,Eggs,South,Groceries,Take Away,Karnataka,1312,18564,846
Mangalore,INDIA,04-10-2015,Fruits,South,Groceries,Take Away,Karnataka,0,3276,886
Mangalore,INDIA,02-12-2015,Fruits,South,Groceries,Take Away,Karnataka,7380,15120,950
Mangalore,INDIA,27-11-2017,Fruits,South,Groceries,Take Away,Karnataka,2460,13860,1866
Mangalore,INDIA,16-11-2016,Meat,South,Groceries,Take Away,Karnataka,15662,61740,985
Mangalore,INDIA,02-12-2015,Milk,South,Groceries,Take Away,Karnataka,7380,15120,1950
Mangalore,INDIA,13-12-2018,Milk,South,Groceries,Take Away,Karnataka,8364,26124,1884
Mangalore,INDIA,28-04-2016,Mutton,South,Groceries,Take Away,Karnataka,246,1092,814
Mangalore,INDIA,07-08-2016,Soft-drink,South,Groceries,Take Away,Karnataka,1312,18564,1846
Mangalore,INDIA,04-10-2015,Vegetables,South,Groceries,Take Away,Karnataka,0,3276,1886
Mangalore,INDIA,28-04-2016,Vegetables,South,Groceries,Take Away,Karnataka,246,1092,1814
Mangalore,INDIA,27-11-2017,Vegetables,South,Groceries,Take Away,Karnataka,2460,13860,866
Mangalore,INDIA,13-12-2018,Vegetables,South,Groceries,Take Away,Karnataka,8364,26124,884
Ananthpur,INDIA,31-03-2018,Cheese,South,Groceries,Take Away,Kerela,2132,9660,1300
Ananthpur,INDIA,18-12-2018,Cheese,South,Groceries,Take Away,Kerela,12956,53088,1357
Ananthpur,INDIA,15-09-2015,Detergents,South,Groceries,Take Away,Kerela,5576,81060,1368
Ananthpur,INDIA,10-06-2016,Eggs,South,Groceries,Take Away,Kerela,4018,20916,1344
Ananthpur,INDIA,06-01-2018,Fruits,South,Groceries,Take Away,Kerela,492,1428,1291
Ananthpur,INDIA,13-04-2018,Fruits,South,Groceries,Take Away,Kerela,246,2520,1347
Ananthpur,INDIA,18-12-2018,Meat,South,Groceries,Take Away,Kerela,8364,15540,1358
Ananthpur,INDIA,24-11-2016,Milk,South,Groceries,Take Away,Kerela,9184,24108,1321
Chennai,INDIA,23-12-2018,Batteries,South,Groceries,Take Away,Tamil Nadu,1023,36792,157
Chennai,INDIA,11-03-2017,Beverages,South,Groceries,Take Away,Tamil Nadu,984,2520,1363
Chennai,INDIA,28-10-2016,Bread,South,Groceries,Take Away,Tamil Nadu,1454,14532,335
Chennai,INDIA,18-02-2015,Detergents,South,Groceries,Take Away,Tamil Nadu,1148,2940,1121
Chennai,INDIA,09-12-2015,Detergents,South,Groceries,Take Away,Tamil Nadu,1384,4956,56
Chennai,INDIA,28-10-2016,Detergents,South,Groceries,Take Away,Tamil Nadu,1148,14532,1335
Chennai,INDIA,07-08-2017,Detergents,South,Groceries,Take Away,Tamil Nadu,1328,2436,75
Chennai,INDIA,29-08-2017,Detergents,South,Groceries,Take Away,Tamil Nadu,1093,23184,64
Chennai,INDIA,08-11-2017,Detergents,South,Groceries,Take Away,Tamil Nadu,984,2772,1043
Chennai,INDIA,03-11-2018,Detergents,South,Groceries,Take Away,Tamil Nadu,6232,29232,1019
Chennai,INDIA,18-11-2016,Eggs,South,Groceries,Take Away,Tamil Nadu,18286,28812,1229
Chennai,INDIA,16-02-2017,Eggs,South,Groceries,Take Away,Tamil Nadu,2744,57960,17
Chennai,INDIA,03-11-2018,Fish,South,Groceries,Take Away,Tamil Nadu,1486,29232,19
Chennai,INDIA,11-03-2017,Fruits,South,Groceries,Take Away,Tamil Nadu,1454,2520,363
Chennai,INDIA,12-08-2017,Fruits,South,Groceries,Take Away,Tamil Nadu,2952,9156,1026
Chennai,INDIA,29-08-2017,Fruits,South,Groceries,Take Away,Tamil Nadu,3772,23184,1064
Chennai,INDIA,21-11-2018,Fruits,South,Groceries,Take Away,Tamil Nadu,82,4032,834
Chennai,INDIA,16-12-2018,Fruits,South,Groceries,Take Away,Tamil Nadu,1277,5712,192
Chennai,INDIA,14-06-2017,Ice- creams,South,Groceries,Take Away,Tamil Nadu,2296,7056,1152
Chennai,INDIA,16-12-2018,Ice- creams,South,Groceries,Take Away,Tamil Nadu,2296,5712,1192
Chennai,INDIA,08-11-2017,Ketchups,South,Groceries,Take Away,Tamil Nadu,1312,2772,43
Chennai,INDIA,16-12-2018,Meat,South,Groceries,Take Away,Tamil Nadu,1366,16548,195
Chennai,INDIA,18-02-2015,Milk,South,Groceries,Take Away,Tamil Nadu,1168,2940,121
Chennai,INDIA,16-02-2017,Milk,South,Groceries,Take Away,Tamil Nadu,0,57960,1017
Chennai,INDIA,07-08-2017,Milk,South,Groceries,Take Away,Tamil Nadu,656,2436,1075
Chennai,INDIA,12-08-2017,Milk,South,Groceries,Take Away,Tamil Nadu,1013,9156,26
Chennai,INDIA,28-02-2018,Milk,South,Groceries,Take Away,Tamil Nadu,984,9240,1028
Chennai,INDIA,16-12-2018,Milk,South,Groceries,Take Away,Tamil Nadu,0,16548,1195
Chennai,INDIA,10-09-2018,Soft-drink,South,Groceries,Take Away,Tamil Nadu,3362,10920,1348
Chennai,INDIA,09-12-2015,Vegetables,South,Groceries,Take Away,Tamil Nadu,1722,4956,1056
Chennai,INDIA,16-06-2016,Vegetables,South,Groceries,Take Away,Tamil Nadu,492,4704,799
Chennai,INDIA,30-05-2017,Vegetables,South,Groceries,Take Away,Tamil Nadu,1429,13860,102
Chennai,INDIA,30-05-2017,Vegetables,South,Groceries,Take Away,Tamil Nadu,2460,13860,1102
Chennai,INDIA,16-04-2018,Vegetables,South,Groceries,Take Away,Tamil Nadu,3034,8988,1050
Chennai,INDIA,10-09-2018,Vegetables,South,Groceries,Take Away,Tamil Nadu,1304,10920,348
Chennai,INDIA,21-11-2018,Vegetables,South,Groceries,Take Away,Tamil Nadu,82,4032,1834
Chennai,INDIA,07-02-2018,Yogurt,South,Groceries,Take Away,Tamil Nadu,1135,34776,7
Chennai,INDIA,28-02-2018,Yogurt,South,Groceries,Take Away,Tamil Nadu,1244,9240,28
Chennai,INDIA,10-09-2018,Yogurt,South,Groceries,Take Away,Tamil Nadu,1448,2520,350
Coimbatore,INDIA,30-06-2018,Bread,South,Groceries,Take Away,Tamil Nadu,246,2772,912
Coimbatore,INDIA,30-06-2015,Eggs,South,Groceries,Take Away,Tamil Nadu,11808,46536,1992
Coimbatore,INDIA,30-06-2015,Fruits,South,Groceries,Take Away,Tamil Nadu,11808,46536,992
Coimbatore,INDIA,20-11-2017,Ketchups,South,Groceries,Take Away,Tamil Nadu,1804,18564,953
Coimbatore,INDIA,20-11-2017,Soft-drink,South,Groceries,Take Away,Tamil Nadu,1804,18564,1953
Hydrabad,INDIA,31-08-2017,Alluminium Foil,South,Groceries,Take Away,Telagana,14350,66780,1258
Hydrabad,INDIA,23-04-2016,Beverages,South,Groceries,Take Away,Telagana,2050,8400,1323
Hydrabad,INDIA,01-04-2015,Butter,South,Groceries,Take Away,Telagana,2460,24000,1072
Hydrabad,INDIA,14-08-2018,Cheese,South,Groceries,Take Away,Telagana,574,1176,1021
Hydrabad,INDIA,18-10-2015,Fruits,South,Groceries,Take Away,Telagana,984,3276,1108
Hydrabad,INDIA,18-11-2015,Fruits,South,Groceries,Take Away,Telagana,1131,2436,327
Hydrabad,INDIA,10-06-2016,Fruits,South,Groceries,Take Away,Telagana,492,1008,1343
Hydrabad,INDIA,10-06-2016,Meat,South,Groceries,Take Away,Telagana,61,1008,343
Hydrabad,INDIA,31-05-2017,Meat,South,Groceries,Take Away,Telagana,1886,13104,1036
Hydrabad,INDIA,14-06-2015,Milk,South,Groceries,Take Away,Telagana,1355,22000,139
Hydrabad,INDIA,23-04-2016,Milk,South,Groceries,Take Away,Telagana,574,8484,1325
Hydrabad,INDIA,31-08-2017,Milk,South,Groceries,Take Away,Telagana,1003,26580,255
Hydrabad,INDIA,31-08-2017,Milk,South,Groceries,Take Away,Telagana,1800,26580,1255
Hydrabad,INDIA,01-04-2015,Vegetables,South,Groceries,Take Away,Telagana,1348,24000,72
Hydrabad,INDIA,31-05-2017,Vegetables,South,Groceries,Take Away,Telagana,1327,13104,36
Hydrabad,INDIA,31-08-2017,Vegetables,South,Groceries,Take Away,Telagana,2639,66780,258
Vizak,INDIA,27-06-2018,Beverages,South,Groceries,Take Away,Telagana,0,7812,876
Vizak,INDIA,06-08-2017,Fruits,South,Groceries,Take Away,Telagana,1230,113568,1830
Vizak,INDIA,14-11-2017,Fruits,South,Groceries,Take Away,Telagana,7626,23772,1891
Vizak,INDIA,06-08-2017,Meat,South,Groceries,Take Away,Telagana,1230,113568,830
Vizak,INDIA,04-03-2015,Milk,South,Groceries,Take Away,Telagana,902,3528,1879
Vizak,INDIA,27-06-2018,Yogurt,South,Groceries,Take Away,Telagana,0,7812,1876
